Node,Betweenness,BridgingCoefficient,BridgingCentrality
1490,0.0000007295,1.0000000000,0.0000007295
2166,0.0000003647,0.0000000000,0.0000000000
39,0.0000000000,0.0000000000,0.0000000000
2171,0.0000003647,0.5000000000,0.0000001824
2442,0.0000034041,0.5000000000,0.0000017021
2019,0.0000002432,0.0000000000,0.0000000000
1944,0.0000010537,1.0000000000,0.0000010537
2226,0.0000013373,0.5000000000,0.0000006687
2180,0.0000018236,0.3333333333,0.0000006079
1826,0.0000012968,0.2500000000,0.0000003242
2638,0.0000002026,0.5000000000,0.0000001013
4515,0.0000010942,0.6666666667,0.0000007295
4532,0.0000129275,0.2447089947,0.0000031635
310,0.0000001216,0.0000000000,0.0000000000
3571,0.0000003242,1.0000000000,0.0000003242
4158,0.0000013779,0.7777777778,0.0000010717
1108,0.0000011347,0.3333333333,0.0000003782
1923,0.0000001621,0.0000000000,0.0000000000
2273,0.0000043767,0.3809523810,0.0000016673
4299,0.0000134543,0.3809523810,0.0000051255
2128,0.0000006484,1.0000000000,0.0000006484
691,0.0000000000,0.0000000000,0.0000000000
1677,0.0000000000,0.0000000000,0.0000000000
447,0.0000000000,0.0000000000,0.0000000000
1223,0.0000009726,0.0000000000,0.0000000000
1829,0.0000014994,0.7777777778,0.0000011662
2249,0.0000026139,0.6666666667,0.0000017426
1884,0.0000016615,0.5000000000,0.0000008308
3808,0.0000123196,0.0833333333,0.0000010266
3989,0.0000271113,0.2063492063,0.0000055944
966,0.0000007700,0.0000000000,0.0000000000
1637,0.0000055317,0.6111111111,0.0000033805
215,0.0000005674,0.0000000000,0.0000000000
1132,0.0000000000,0.0000000000,0.0000000000
3070,0.0000152374,0.2361111111,0.0000035977
3314,0.0000025531,0.6666666667,0.0000017021
3871,0.0000252877,0.4425925926,0.0000111921
1120,0.0000066866,0.3333333333,0.0000022289
1624,0.0000000000,0.0000000000,0.0000000000
1744,0.0000000000,0.0000000000,0.0000000000
2663,0.0000022289,0.5000000000,0.0000011144
2850,0.0000036473,0.0833333333,0.0000003039
2869,0.0000104150,0.2916666667,0.0000030377
680,0.0000000000,0.0000000000,0.0000000000
383,0.0000006079,0.0000000000,0.0000000000
1724,0.0000004458,0.0000000000,0.0000000000
2606,0.0000151564,0.5400000000,0.0000081845
3356,0.0000128059,0.4583333333,0.0000058694
1979,0.0000015805,1.0000000000,0.0000015805
1586,0.0000071729,0.2777777778,0.0000019925
1837,0.0000000000,0.0000000000,0.0000000000
1527,0.0000000000,0.0000000000,0.0000000000
2214,0.0000026747,0.2500000000,0.0000006687
3744,0.0000002432,0.0000000000,0.0000000000
1930,0.0000029583,1.0000000000,0.0000029583
2086,0.0000000000,0.0000000000,0.0000000000
3317,0.0000011752,0.3333333333,0.0000003917
960,0.0000049238,0.5000000000,0.0000024619
415,0.0000000000,0.0000000000,0.0000000000
2772,0.0000083887,0.7000000000,0.0000058721
651,0.0000000000,0.0000000000,0.0000000000
3008,0.0000000000,0.0000000000,0.0000000000
1497,0.0000003647,0.0000000000,0.0000000000
25,0.0000000000,0.0000000000,0.0000000000
233,0.0000000000,0.0000000000,0.0000000000
649,0.0000083887,0.2500000000,0.0000020972
3006,0.0000006079,0.0000000000,0.0000000000
1053,0.0000103677,0.5000000000,0.0000051838
3410,0.0000191684,0.3452380952,0.0000066177
176,0.0000000000,0.0000000000,0.0000000000
2533,0.0000009726,0.0000000000,0.0000000000
92,0.0000000000,0.0000000000,0.0000000000
2449,0.0000029583,0.1666666667,0.0000004931
15,0.0000000000,0.0000000000,0.0000000000
2372,0.0000007295,0.5000000000,0.0000003647
639,0.0000000000,0.0000000000,0.0000000000
2996,0.0000032420,0.2500000000,0.0000008105
838,0.0000029583,0.0000000000,0.0000000000
3891,0.0000017426,0.4333333333,0.0000007551
4000,0.0000011752,0.5000000000,0.0000005876
1643,0.0000009321,0.0000000000,0.0000000000
1355,0.0000006484,0.2500000000,0.0000001621
3712,0.0000013779,0.4166666667,0.0000005741
1789,0.0000016413,0.4166666667,0.0000006839
1984,0.0000065043,0.1666666667,0.0000010840
692,0.0000002432,1.0000000000,0.0000002432
4307,0.0000234640,0.4222222222,0.0000099070
1950,0.0000085711,0.1666666667,0.0000014285
4376,0.0000060990,0.5666666667,0.0000034561
98,0.0000036473,0.0000000000,0.0000000000
2455,0.0000119346,0.1666666667,0.0000019891
1207,0.0000000000,0.0000000000,0.0000000000
2087,0.0000090303,0.1666666667,0.0000015051
331,0.0000045793,0.0000000000,0.0000000000
2011,0.0000041336,0.5000000000,0.0000020668
4368,0.0000012563,0.6250000000,0.0000007852
555,0.0000000000,0.0000000000,0.0000000000
2912,0.0000046604,0.5000000000,0.0000023302
235,0.0000000000,0.0000000000,0.0000000000
1988,0.0000009726,0.0000000000,0.0000000000
1048,0.0000000000,0.0000000000,0.0000000000
3405,0.0000009726,0.0000000000,0.0000000000
2916,0.0000047820,0.8333333333,0.0000039850
559,0.0000000000,0.0000000000,0.0000000000
1060,0.0000051129,0.0000000000,0.0000000000
2002,0.0000146296,0.6111111111,0.0000089403
893,0.0000000000,0.0000000000,0.0000000000
290,0.0000000000,0.0000000000,0.0000000000
662,0.0000000000,0.0000000000,0.0000000000
1343,0.0000053493,0.6666666667,0.0000035662
3700,0.0000018236,0.6666666667,0.0000012158
1011,0.0000193710,0.1250000000,0.0000024214
436,0.0000000000,0.0000000000,0.0000000000
1963,0.0000066664,0.3333333333,0.0000022221
2052,0.0000126033,0.0833333333,0.0000010503
4409,0.0000036270,0.1250000000,0.0000004534
3290,0.0000081050,0.5333333333,0.0000043227
933,0.0000000000,0.0000000000,0.0000000000
699,0.0000029989,0.0000000000,0.0000000000
557,0.0000000000,0.0000000000,0.0000000000
666,0.0000000000,0.0000000000,0.0000000000
1940,0.0000546954,0.3888888889,0.0000212704
1576,0.0000014589,0.0000000000,0.0000000000
609,0.0000015805,0.0000000000,0.0000000000
672,0.0000063827,1.0000000000,0.0000063827
3029,0.0000004053,0.5000000000,0.0000002026
2491,0.0000008105,0.0000000000,0.0000000000
134,0.0000000000,0.0000000000,0.0000000000
1382,0.0000000000,0.0000000000,0.0000000000
3739,0.0000007295,0.2500000000,0.0000001824
440,0.0000000000,0.0000000000,0.0000000000
1549,0.0000088547,0.5000000000,0.0000044274
3906,0.0000075377,0.3000000000,0.0000022613
796,0.0000000000,0.0000000000,0.0000000000
3153,0.0000052277,0.7500000000,0.0000039208
1905,0.0000143662,0.2500000000,0.0000035915
577,0.0000000000,0.0000000000,0.0000000000
1487,0.0000000000,0.0000000000,0.0000000000
3844,0.0000010537,0.7500000000,0.0000007902
