Node,Betweenness,BridgingCoefficient,BridgingCentrality
9455,0.0000000000,0.2794871795,0.0000000000
7594,0.0000000000,0.3645833333,0.0000000000
9435,0.0000000000,0.1375000000,0.0000000000
9440,0.0000000000,0.2682539683,0.0000000000
9792,0.0000000000,0.1388888889,0.0000000000
7320,0.0000000000,0.1916666667,0.0000000000
9945,0.0000000000,0.2439177489,0.0000000000
8897,0.0000000000,0.2075396825,0.0000000000
9861,0.0000000000,0.3380952381,0.0000000000
6592,0.0000000000,0.3779761905,0.0000000000
5960,0.0000000000,0.2785714286,0.0000000000
9894,0.0000000000,0.3033333333,0.0000000000
8923,0.0000000000,0.1935290404,0.0000000000
9070,0.0000000000,0.2708333333,0.0000000000
6866,0.0000000000,0.6333333333,0.0000000000
9752,0.0000000000,0.1298484848,0.0000000000
9382,0.0000000000,0.2030092593,0.0000000000
9524,0.0000000000,0.1582491582,0.0000000000
9542,0.0000000000,0.4736111111,0.0000000000
9494,0.0000000000,0.2870731121,0.0000000000
8353,0.0000000000,0.3456790123,0.0000000000
8994,0.0000000000,0.4333333333,0.0000000000
9763,0.0000000000,0.3395061728,0.0000000000
6813,0.0000000000,0.3015873016,0.0000000000
9269,0.0000000000,0.0833333333,0.0000000000
8706,0.0000000000,0.3539682540,0.0000000000
9369,0.0000000000,0.2704545455,0.0000000000
8742,0.0000000000,0.2180059524,0.0000000000
49834,0.0000000000,0.1428571429,0.0000000000
9497,0.0000000000,0.3077876984,0.0000000000
9725,0.0000000000,0.2212734488,0.0000000000
9082,0.0000000000,0.3932900433,0.0000000000
9592,0.0000000000,0.1552083333,0.0000000000
9103,0.0000000000,0.3085803086,0.0000000000
9370,0.0000000000,0.5354166667,0.0000000000
9590,0.0000000000,0.2836419753,0.0000000000
9828,0.0000000000,0.1702777778,0.0000000000
8896,0.0000000000,0.3217857143,0.0000000000
5464,0.0000000000,0.2083333333,0.0000000000
9392,0.0000000000,0.3884032634,0.0000000000
9874,0.0000000000,0.2609126984,0.0000000000
8326,0.0000000000,0.1134920635,0.0000000000
9890,0.0000000000,0.3116402116,0.0000000000
9786,0.0000000000,0.4791819292,0.0000000000
6388,0.0000000000,0.4625000000,0.0000000000
9983,0.0000000000,0.3617132867,0.0000000000
9919,0.0000000000,0.2544642857,0.0000000000
8745,0.0000000000,0.1733333333,0.0000000000
9729,0.0000000000,0.2543884220,0.0000000000
9944,0.0000000000,0.2404151404,0.0000000000
9325,0.0000000000,0.2255158730,0.0000000000
8809,0.0000000000,0.1415151515,0.0000000000
9226,0.0000000000,0.3108465608,0.0000000000
8365,0.0000000000,0.4491666667,0.0000000000
9885,0.0000000000,0.2740740741,0.0000000000
7961,0.0000000000,0.3154761905,0.0000000000
9360,0.0000000000,0.1653846154,0.0000000000
9787,0.0000000000,0.2800099206,0.0000000000
9164,0.0000000000,0.3849206349,0.0000000000
8392,0.0000000000,0.4345679012,0.0000000000
8791,0.0000000000,0.3531746032,0.0000000000
9318,0.0000000000,0.2103174603,0.0000000000
6241,0.0000000000,0.4523809524,0.0000000000
9384,0.0000000000,0.4337301587,0.0000000000
9762,0.0000000000,0.4974358974,0.0000000000
8016,0.0000000000,0.4287301587,0.0000000000
9690,0.0000000000,0.1197089947,0.0000000000
9119,0.0000000000,0.6726190476,0.0000000000
9798,0.0000000000,0.1850000000,0.0000000000
9736,0.0000000000,0.2767195767,0.0000000000
9853,0.0000000000,0.4362193362,0.0000000000
9981,0.0000000000,0.3061111111,0.0000000000
8534,0.0000000000,0.0641975309,0.0000000000
8956,0.0000000000,0.3722943723,0.0000000000
9380,0.0000000000,0.2345238095,0.0000000000
6122,0.0000000000,0.2857142857,0.0000000000
9815,0.0000000000,0.4753086420,0.0000000000
9941,0.0000000000,0.4756944444,0.0000000000
9960,0.0000000000,0.3510582011,0.0000000000
9294,0.0000000000,0.3268817988,0.0000000000
9744,0.0000000000,0.4046296296,0.0000000000
9408,0.0000000000,0.2609523810,0.0000000000
8587,0.0000000000,0.2455026455,0.0000000000
8480,0.0000000000,0.3583333333,0.0000000000
9576,0.0000000000,0.4686111111,0.0000000000
8642,0.0000000000,0.3694083694,0.0000000000
9972,0.0000000000,0.3229761905,0.0000000000
9770,0.0000000000,0.3509259259,0.0000000000
9049,0.0000000000,0.5250000000,0.0000000000
6187,0.0000000000,0.2760416667,0.0000000000
9012,0.0000000000,0.2224937343,0.0000000000
8308,0.0000000000,0.1400000000,0.0000000000
9627,0.0000000000,0.2837301587,0.0000000000
9317,0.0000000000,0.3442176871,0.0000000000
9618,0.0000000000,0.3626262626,0.0000000000
8867,0.0000000000,0.3047655123,0.0000000000
9784,0.0000000000,0.2611111111,0.0000000000
7501,0.0000000000,0.2645833333,0.0000000000
8482,0.0000000000,0.2799603175,0.0000000000
9925,0.0000000000,0.2237654321,0.0000000000
9423,0.0000000000,0.2583333333,0.0000000000
8401,0.0000000000,0.3355158730,0.0000000000
7987,0.0000000000,0.1844155844,0.0000000000
9733,0.0000000000,0.3064814815,0.0000000000
9442,0.0000000000,0.4767094017,0.0000000000
9915,0.0000000000,0.2519047619,0.0000000000
9779,0.0000000000,0.2511111111,0.0000000000
9574,0.0000000000,0.3943223443,0.0000000000
7095,0.0000000000,0.1886904762,0.0000000000
8800,0.0000000000,0.2701190476,0.0000000000
9965,0.0000000000,0.3418367347,0.0000000000
9310,0.0000000000,0.1597402597,0.0000000000
9488,0.0000000000,0.1952380952,0.0000000000
7469,0.0000000000,0.3556547619,0.0000000000
9988,0.0000000000,0.3644444444,0.0000000000
9703,0.0000000000,0.2591666667,0.0000000000
9657,0.0000000000,0.2785714286,0.0000000000
9715,0.0000000000,0.2826923077,0.0000000000
9570,0.0000000000,0.1892857143,0.0000000000
8040,0.0000000000,0.3493827160,0.0000000000
8279,0.0000000000,0.1180555556,0.0000000000
9848,0.0000000000,0.2476876065,0.0000000000
9383,0.0000000000,0.3886904762,0.0000000000
9532,0.0000000000,0.3850000000,0.0000000000
8846,0.0000000000,0.3687500000,0.0000000000
7547,0.0000000000,0.1886904762,0.0000000000
9900,0.0000000000,0.3877207977,0.0000000000
8287,0.0000000000,0.5416666667,0.0000000000
9528,0.0000000000,0.2666666667,0.0000000000
9777,0.0000000000,0.2510185893,0.0000000000
9195,0.0000000000,0.1685941043,0.0000000000
8204,0.0000000000,0.5106060606,0.0000000000
8051,0.0000000000,0.2291666667,0.0000000000
9622,0.0000000000,0.2722222222,0.0000000000
7265,0.0000000000,0.2765151515,0.0000000000
9510,0.0000000000,0.2994047619,0.0000000000
9838,0.0000000000,0.1557178932,0.0000000000
9687,0.0000000000,0.2367724868,0.0000000000
9641,0.0000000000,0.3391534392,0.0000000000
9720,0.0000000000,0.2282828283,0.0000000000
8990,0.0000000000,0.3461805556,0.0000000000
9176,0.0000000000,0.3301136364,0.0000000000
9957,0.0000000000,0.2802197802,0.0000000000
8560,0.0000000000,0.2078968254,0.0000000000
8599,0.0000000000,0.3202380952,0.0000000000
9802,0.0000000000,0.3920940171,0.0000000000
9041,0.0000000000,0.2833333333,0.0000000000
9400,0.0000000000,0.3637755102,0.0000000000
9727,0.0000000000,0.1000000000,0.0000000000
9712,0.0000000000,0.4263888889,0.0000000000
9529,0.0000000000,0.2741147741,0.0000000000
9704,0.0000000000,0.0821428571,0.0000000000
8830,0.0000000000,0.2409722222,0.0000000000
6473,0.0000000000,0.2375000000,0.0000000000
9208,0.0000000000,0.1822455322,0.0000000000
9499,0.0000000000,0.3266666667,0.0000000000
6184,0.0000000000,0.3062500000,0.0000000000
8083,0.0000000000,0.1607142857,0.0000000000
7614,0.0000000000,0.2386904762,0.0000000000
9746,0.0000000000,0.3157814408,0.0000000000
9322,0.0000000000,0.1437500000,0.0000000000
9675,0.0000000000,0.3199242424,0.0000000000
9775,0.0000000000,0.2793154762,0.0000000000
6448,0.0000000000,0.3369047619,0.0000000000
9897,0.0000000000,0.2845238095,0.0000000000
9439,0.0000000000,0.4529478458,0.0000000000
9799,0.0000000000,0.3145833333,0.0000000000
9491,0.0000000000,0.3342592593,0.0000000000
9907,0.0000000000,0.1939393939,0.0000000000
9653,0.0000000000,0.3643939394,0.0000000000
9314,0.0000000000,0.3690476190,0.0000000000
8386,0.0000000000,0.1733333333,0.0000000000
9693,0.0000000000,0.1081048581,0.0000000000
9909,0.0000000000,0.2879712302,0.0000000000
9492,0.0000000000,0.3978632479,0.0000000000
9685,0.0000000000,0.3687500000,0.0000000000
8066,0.0000000000,0.2544191919,0.0000000000
7882,0.0000000000,0.2885714286,0.0000000000
9010,0.0000000000,0.2583333333,0.0000000000
9549,0.0000000000,0.3615520282,0.0000000000
9161,0.0000000000,0.2648268398,0.0000000000
9105,0.0000000000,0.1934676435,0.0000000000
9126,0.0000000000,0.2197751323,0.0000000000
9603,0.0000000000,0.2370851371,0.0000000000
9286,0.0000000000,0.3555555556,0.0000000000
8730,0.0000000000,0.2708874459,0.0000000000
9812,0.0000000000,0.2236324282,0.0000000000
9961,0.0000000000,0.2548611111,0.0000000000
7466,0.0000000000,0.2696969697,0.0000000000
9884,0.0000000000,0.2294261294,0.0000000000
9375,0.0000000000,0.1914021164,0.0000000000
9769,0.0000000000,0.3245143745,0.0000000000
9980,0.0000000000,0.4875000000,0.0000000000
9558,0.0000000000,0.2425925926,0.0000000000
8449,0.0000000000,0.3144877345,0.0000000000
9444,0.0000000000,0.2845238095,0.0000000000
9932,0.0000000000,0.2184964727,0.0000000000
9819,0.0000000000,0.3142857143,0.0000000000
9415,0.0000000000,0.2655092593,0.0000000000
9577,0.0000000000,0.3062169312,0.0000000000
9764,0.0000000000,0.1744047619,0.0000000000
9571,0.0000000000,0.1493055556,0.0000000000
8929,0.0000000000,0.2583333333,0.0000000000
9134,0.0000000000,0.2476190476,0.0000000000
8927,0.0000000000,0.4158333333,0.0000000000
9540,0.0000000000,0.1458994709,0.0000000000
9917,0.0000000000,0.3017857143,0.0000000000
9256,0.0000000000,0.3600000000,0.0000000000
9264,0.0000000000,0.1264880952,0.0000000000
6907,0.0000000000,0.1944444444,0.0000000000
9407,0.0000000000,0.2236929737,0.0000000000
9731,0.0000000000,0.1954975580,0.0000000000
7404,0.0000000000,0.1679894180,0.0000000000
8024,0.0000000000,0.2159090909,0.0000000000
9862,0.0000000000,0.3097222222,0.0000000000
8835,0.0000000000,0.3852040816,0.0000000000
9563,0.0000000000,0.2634038801,0.0000000000
9432,0.0000000000,0.2057800224,0.0000000000
9557,0.0000000000,0.1690476190,0.0000000000
7553,0.0000000000,0.2000000000,0.0000000000
8820,0.0000000000,0.4092857143,0.0000000000
9451,0.0000000000,0.2450937951,0.0000000000
8343,0.0000000000,0.2596694972,0.0000000000
9856,0.0000000000,0.2364583333,0.0000000000
9877,0.0000000000,0.1302777778,0.0000000000
9116,0.0000000000,0.2790404040,0.0000000000
6468,0.0000000000,0.3032738095,0.0000000000
9974,0.0000000000,0.3450176367,0.0000000000
8550,0.0000000000,0.1666666667,0.0000000000
9445,0.0000000000,0.2326388889,0.0000000000
