Node,Betweenness,BridgingCoefficient,BridgingCentrality
63,0.0000000000,0.0000000000,0.0000000000
604,0.0013578383,0.1320105820,0.0001792490
43,0.0005381182,0.3333333333,0.0001793727
584,0.0013206238,0.1310714286,0.0001730960
102,0.0006767607,0.3125000000,0.0002114877
210,0.0009749034,0.3125000000,0.0003046573
281,0.0007263326,0.5654761905,0.0004107238
151,0.0002013715,0.0000000000,0.0000000000
11,0.0000000000,0.0000000000,0.0000000000
138,0.0004335393,1.0000000000,0.0004335393
70,0.0001362404,0.0000000000,0.0000000000
611,0.0004840321,0.2249287749,0.0001088727
129,0.0003971738,1.0000000000,0.0003971738
516,0.0016309050,0.1411544012,0.0002302094
2,0.0000000000,0.0000000000,0.0000000000
543,0.0009221703,0.2920634921,0.0002693323
18,0.0000000000,0.0000000000,0.0000000000
559,0.0014229291,0.1160974828,0.0001651985
77,0.0005703061,0.4444444444,0.0002534694
461,0.0006348347,0.3979591837,0.0002526383
204,0.0002007539,0.2500000000,0.0000501885
605,0.0004022966,0.1319704986,0.0000530913
64,0.0004380916,0.2500000000,0.0001095229
91,0.0002482353,0.0000000000,0.0000000000
377,0.0002948601,0.5166666667,0.0001523444
120,0.0001251458,0.0000000000,0.0000000000
287,0.0002080218,0.6500000000,0.0001352142
30,0.0000432926,0.0000000000,0.0000000000
133,0.0003824375,0.0000000000,0.0000000000
520,0.0012380699,0.2944777445,0.0003645840
6,0.0002015145,0.0000000000,0.0000000000
547,0.0012232067,0.1591302637,0.0001946492
162,0.0003152003,0.7777777778,0.0002451558
35,0.0000000000,0.0000000000,0.0000000000
576,0.0012181295,0.2201298701,0.0002681467
253,0.0013974043,0.5357142857,0.0007486095
531,0.0005692547,0.3194444444,0.0001818453
17,0.0002194275,0.0000000000,0.0000000000
337,0.0017203958,0.4196428571,0.0007219518
80,0.0002451217,0.3333333333,0.0000817072
464,0.0006582996,0.2722763348,0.0001792394
207,0.0006638139,0.1125000000,0.0000746791
3,0.0000000000,0.0000000000,0.0000000000
387,0.0008349234,0.3629629630,0.0003030463
221,0.0005231466,0.1666666667,0.0000871911
153,0.0025559295,0.2904761905,0.0007424367
540,0.0018685309,0.1459034792,0.0002726252
26,0.0001051987,0.0000000000,0.0000000000
567,0.0010504658,0.3513708514,0.0003691031
669,0.0014566031,0.2942205942,0.0004285626
128,0.0001366247,0.0000000000,0.0000000000
412,0.0010298660,0.3051434676,0.0003142569
155,0.0006875670,0.2500000000,0.0001718917
542,0.0011886461,0.3180916306,0.0003780984
294,0.0002758989,0.3586419753,0.0000989489
37,0.0000000000,0.0000000000,0.0000000000
578,0.0010456208,0.4452140452,0.0004655251
205,0.0002937765,0.6666666667,0.0001958510
78,0.0002181162,0.3333333333,0.0000727054
343,0.0005709783,0.4788359788,0.0002734049
217,0.0006523397,0.3750000000,0.0002446274
90,0.0005020045,0.4444444444,0.0002231131
529,0.0010317873,0.5123456790,0.0005286318
455,0.0009961263,0.4750000000,0.0004731600
198,0.0019747832,0.3750000000,0.0007405437
196,0.0003864305,0.6666666667,0.0002576203
583,0.0009772894,0.1322390572,0.0001292358
42,0.0000775435,1.0000000000,0.0000775435
69,0.0006269529,0.7777777778,0.0004876300
610,0.0011522167,0.2095959596,0.0002415000
193,0.0004602864,0.1250000000,0.0000575358
582,0.0026109660,0.3135378510,0.0008186367
41,0.0001149428,0.0000000000,0.0000000000
68,0.0001772969,0.5000000000,0.0000886484
357,0.0017342667,0.2104707792,0.0003650125
614,0.0005852932,0.1417989418,0.0000829940
73,0.0002623892,0.0000000000,0.0000000000
100,0.0005220222,0.6666666667,0.0003480148
44,0.0000000000,0.0000000000,0.0000000000
8,0.0000000000,0.0000000000,0.0000000000
135,0.0001452424,0.2500000000,0.0000363106
555,0.0004421983,0.2246031746,0.0000993191
14,0.0000000000,0.0000000000,0.0000000000
539,0.0008191809,0.2827160494,0.0002315956
409,0.0011361957,0.2751682841,0.0003126450
152,0.0005374316,0.4444444444,0.0002388585
368,0.0004078040,0.4218750000,0.0001720423
111,0.0001175822,1.0000000000,0.0001175822
652,0.0002347623,0.1913614164,0.0000449244
356,0.0008368469,0.2449888495,0.0002050182
99,0.0013201877,0.5833333333,0.0007701095
345,0.0005496009,0.2495149912,0.0001371337
88,0.0004938121,0.7500000000,0.0003703591
629,0.0017496734,0.1514159452,0.0002649284
72,0.0003599315,0.3125000000,0.0001124786
109,0.0007499408,0.3750000000,0.0002812278
528,0.0006799202,0.2021541950,0.0001374487
398,0.0001755174,0.1666666667,0.0000292529
141,0.0009613839,0.3333333333,0.0003204613
535,0.0012235965,0.1736471861,0.0002124741
278,0.0008325013,0.3833333333,0.0003191255
21,0.0000000000,0.0000000000,0.0000000000
562,0.0004383036,0.2705687831,0.0001185913
276,0.0000000000,0.0000000000,0.0000000000
19,0.0000000000,0.0000000000,0.0000000000
560,0.0003778797,0.3733618234,0.0001410859
81,0.0002418876,1.0000000000,0.0002418876
622,0.0019456430,0.1370149912,0.0002665823
534,0.0013245744,0.3681972789,0.0004877047
20,0.0001735231,1.0000000000,0.0001735231
262,0.0008602841,0.3238095238,0.0002785682
5,0.0000000000,0.0000000000,0.0000000000
140,0.0009864172,0.5500000000,0.0005425295
317,0.0003893757,0.3154761905,0.0001228387
574,0.0008468367,0.2800887021,0.0002371894
33,0.0000000000,0.0000000000,0.0000000000
60,0.0000961848,0.0000000000,0.0000000000
601,0.0012550228,0.2706207483,0.0003396352
354,0.0001377778,0.3750000000,0.0000516667
97,0.0000000000,0.0000000000,0.0000000000
61,0.0011911618,0.8333333333,0.0009926349
46,0.0003140283,0.0000000000,0.0000000000
587,0.0011448161,0.3164351852,0.0003622601
16,0.0004474376,1.0000000000,0.0004474376
239,0.0012122625,0.3645833333,0.0004419707
172,0.0007340133,0.3750000000,0.0002752550
45,0.0002057135,0.0000000000,0.0000000000
167,0.0006414315,0.5000000000,0.0003207158
125,0.0002484976,0.0000000000,0.0000000000
310,0.0009581809,0.3733333333,0.0003577209
53,0.0000000000,0.0000000000,0.0000000000
39,0.0000000000,0.0000000000,0.0000000000
580,0.0005509279,0.3041269841,0.0001675520
380,0.0008310096,0.4182539683,0.0003475731
123,0.0005813085,0.6666666667,0.0003875390
664,0.0007614787,0.2317057942,0.0001764390
375,0.0005068930,0.2708333333,0.0001372835
118,0.0000660538,0.0000000000,0.0000000000
115,0.0004518541,0.0000000000,0.0000000000
169,0.0005631955,0.6666666667,0.0003754637
417,0.0014390311,0.3987373737,0.0005737955
322,0.0005404374,0.2333333333,0.0001261021
234,0.0006342589,0.6111111111,0.0003876026
180,0.0007188396,0.2857142857,0.0002053827
462,0.0016106658,0.3445165945,0.0005549011
449,0.0017670315,0.2816666667,0.0004977139
190,0.0004418801,0.5833333333,0.0002577634
477,0.0031428204,0.3742870225,0.0011763169
410,0.0008882106,0.3157231657,0.0002804287
282,0.0005661016,0.3345238095,0.0001893745
270,0.0006068541,0.3065476190,0.0001860297
502,0.0009707988,0.2147321429,0.0002084617
482,0.0013013019,0.1705948373,0.0002219954
419,0.0015573539,0.2509523810,0.0003908217
370,0.0008853995,0.3626190476,0.0003210627
473,0.0019433052,0.2047646798,0.0003979203
441,0.0010103310,0.1859668110,0.0001878880
434,0.0010205200,0.2366666667,0.0002415231
396,0.0016785690,0.4015873016,0.0006740920
303,0.0002988006,0.3437500000,0.0001027127
350,0.0010086025,0.4744047619,0.0004784858
283,0.0000602214,0.7500000000,0.0000451661
223,0.0002267695,0.2916666667,0.0000661411
158,0.0005345710,0.2375000000,0.0001269606
314,0.0011205513,0.2754960317,0.0003087074
272,0.0010017740,0.3785714286,0.0003792430
385,0.0005314922,0.4981481481,0.0002647618
366,0.0007296568,0.4898148148,0.0003573967
327,0.0006920065,0.3988095238,0.0002759788
320,0.0008514693,0.4097222222,0.0003488659
324,0.0016787583,0.1537698413,0.0002581424
257,0.0011326449,0.2333333333,0.0002642838
436,0.0005226744,0.3730158730,0.0001949659
252,0.0004046901,0.3055555556,0.0001236553
402,0.0042016650,0.2115911866,0.0008890353
227,0.0015785022,0.3299319728,0.0005207984
127,0.0000000000,0.0000000000,0.0000000000
431,0.0008863497,0.3015873016,0.0002673118
422,0.0025442502,0.3125000000,0.0007950782
261,0.0006349927,0.3166666667,0.0002010810
192,0.0010227240,0.2285714286,0.0002337655
122,0.0007704989,0.3166666667,0.0002439913
110,0.0003117277,0.6111111111,0.0001905002
364,0.0021881173,0.1470238095,0.0003217053
224,0.0010294083,0.5166666667,0.0005318609
219,0.0003290592,0.2333333333,0.0000767805
146,0.0003100989,1.0000000000,0.0003100989
277,0.0003573403,0.3055555556,0.0001091873
271,0.0012082059,0.3261904762,0.0003941053
182,0.0000646370,1.0000000000,0.0000646370
480,0.0003345374,0.2465986395,0.0000824965
451,0.0012874619,0.2780423280,0.0003579689
280,0.0024473357,0.4040404040,0.0009888225
222,0.0005578038,0.3229166667,0.0001801241
395,0.0031378349,0.1867549118,0.0005860061
378,0.0003631330,0.2500000000,0.0000907833
371,0.0006579825,0.2566666667,0.0001688822
305,0.0006006819,0.7222222222,0.0004338258
263,0.0000858895,0.7500000000,0.0000644171
203,0.0007304730,0.3750000000,0.0002739274
288,0.0010470814,0.3301587302,0.0003457031
209,0.0006785748,0.6500000000,0.0004410736
258,0.0004658776,0.2611111111,0.0001216458
255,0.0019166552,0.2895833333,0.0005550314
242,0.0009535993,0.4333333333,0.0004132264
178,0.0005663250,0.5277777778,0.0002988937
145,0.0000000000,0.0000000000,0.0000000000
208,0.0010364808,0.6111111111,0.0006334050
176,0.0009478435,0.2991071429,0.0002835068
236,0.0005022491,0.4583333333,0.0002301975
147,0.0001510616,0.0000000000,0.0000000000
672,0.0013506939,0.2895359848,0.0003910745
131,0.0002185798,0.3750000000,0.0000819674
530,0.0016803056,0.3220899471,0.0005412096
492,0.0010460692,0.2324633700,0.0002431728
181,0.0003273713,0.4583333333,0.0001500452
143,0.0001767779,0.7500000000,0.0001325834
665,0.0006025559,0.1806221556,0.0001088349
471,0.0017154861,0.3184126984,0.0005462325
467,0.0013741926,0.2347222222,0.0003225535
450,0.0011889775,0.2031250000,0.0002415110
403,0.0016970559,0.2428571429,0.0004121421
161,0.0003148485,0.6666666667,0.0002098990
678,0.0022832065,0.2086505756,0.0004763924
137,0.0010888387,0.6875000000,0.0007485766
466,0.0007100793,0.5686553030,0.0004037904
230,0.0009453594,0.2857142857,0.0002701027
213,0.0006846099,0.4444444444,0.0003042711
194,0.0006718538,0.5000000000,0.0003359269
491,0.0005347982,0.3227891156,0.0001726270
486,0.0020282409,0.2443121693,0.0004955239
421,0.0002975557,0.6250000000,0.0001859723
414,0.0011309161,0.2130952381,0.0002409928
382,0.0016058675,0.3738425926,0.0006003417
319,0.0000811485,0.3750000000,0.0000304307
503,0.0007859359,0.2165242165,0.0001701742
493,0.0003990704,0.2964285714,0.0001182959
349,0.0013129305,0.3841991342,0.0005044268
298,0.0006355313,0.4243386243,0.0002696805
249,0.0018914082,0.3584656085,0.0006780048
248,0.0001590949,0.5500000000,0.0000875022
595,0.0008019631,0.2720418470,0.0002181675
54,0.0000690154,1.0000000000,0.0000690154
518,0.0014403028,0.2642832168,0.0003806479
514,0.0005320775,0.3316326531,0.0001764543
483,0.0011490100,0.3492424242,0.0004012830
295,0.0005643824,0.2875000000,0.0001622600
126,0.0000804851,0.0000000000,0.0000000000
454,0.0026159087,0.4142561983,0.0010836564
312,0.0005514320,0.2519240019,0.0001389190
132,0.0002826517,0.1458333333,0.0000412200
89,0.0000000000,0.0000000000,0.0000000000
334,0.0007524236,0.1765306122,0.0001328258
418,0.0034288107,0.2387755102,0.0008187160
291,0.0010134315,0.3819444444,0.0003870745
293,0.0009371446,0.3733333333,0.0003498673
117,0.0002277034,0.7500000000,0.0001707776
116,0.0006469247,0.7000000000,0.0004528473
340,0.0004917164,0.3253968254,0.0001600030
228,0.0018440394,0.3991666667,0.0007360791
233,0.0005497178,0.1833333333,0.0001007816
188,0.0014500652,0.4500000000,0.0006525293
32,0.0000000000,0.0000000000,0.0000000000
581,0.0003537393,0.3064078283,0.0001083885
40,0.0003153483,0.2500000000,0.0000788371
519,0.0007933879,0.2958049887,0.0002346881
513,0.0016240298,0.2814665726,0.0004571101
446,0.0009089687,0.2537414966,0.0002306431
399,0.0012938041,0.3039173789,0.0003932095
351,0.0011435057,0.4333333333,0.0004955191
108,0.0003234094,0.6666666667,0.0002156063
700,0.0007456964,0.2636243386,0.0001965837
159,0.0002234502,0.5000000000,0.0001117251
608,0.0003312140,0.2782738095,0.0000921682
67,0.0003483022,0.1111111111,0.0000387002
532,0.0001962351,0.3626984127,0.0000711742
393,0.0003802841,0.4523809524,0.0001720333
348,0.0005870473,0.2018518519,0.0001184966
339,0.0014781779,0.2915584416,0.0004309753
527,0.0008794565,0.4190476190,0.0003685342
476,0.0006980366,0.1775793651,0.0001239569
347,0.0007394736,0.3916666667,0.0002896272
463,0.0021396825,0.2909722222,0.0006225882
397,0.0005943113,0.1974206349,0.0001173293
333,0.0008526013,0.4083333333,0.0003481455
267,0.0002674631,0.4333333333,0.0001159007
168,0.0007377487,0.4000000000,0.0002950995
590,0.0016596029,0.1978174603,0.0003282984
479,0.0007771136,0.2686507937,0.0002087722
452,0.0010362711,0.4659090909,0.0004828081
376,0.0008008196,0.3722222222,0.0002980829
374,0.0015206590,0.4116071429,0.0006259141
352,0.0010520705,0.4142857143,0.0004358578
497,0.0017888814,0.4571717172,0.0008178260
465,0.0010521263,0.1796825397,0.0001890487
369,0.0003199438,0.4166666667,0.0001333099
186,0.0013695660,0.3218750000,0.0004408291
506,0.0017678883,0.4344474969,0.0007680546
365,0.0004181935,0.2566666667,0.0001073363
114,0.0000618504,1.0000000000,0.0000618504
325,0.0005828464,0.4404761905,0.0002567300
300,0.0014286288,0.1711309524,0.0002444826
361,0.0004968542,0.3590277778,0.0001783845
313,0.0004977536,0.5000000000,0.0002488768
274,0.0006997451,0.3537414966,0.0002475289
433,0.0007655733,0.2718253968,0.0002081023
426,0.0005544031,0.3388888889,0.0001878810
307,0.0016157390,0.3761904762,0.0006078256
175,0.0001240268,0.3333333333,0.0000413423
504,0.0016705787,0.3536111111,0.0005907352
475,0.0007706961,0.1554487179,0.0001198037
427,0.0006049283,0.2566666667,0.0001552649
66,0.0002881077,1.0000000000,0.0002881077
459,0.0009854329,0.2176078972,0.0002144380
358,0.0012000155,0.3132653061,0.0003759232
330,0.0011198404,0.4529761905,0.0005072610
321,0.0016205108,0.4041666667,0.0006549564
260,0.0004657152,0.1250000000,0.0000582144
420,0.0010163973,0.3193181818,0.0003245542
406,0.0012399628,0.3628787879,0.0004499562
173,0.0010787919,0.6000000000,0.0006472751
264,0.0011843035,0.4642857143,0.0005498552
243,0.0010876575,0.1500000000,0.0001631486
442,0.0009529060,0.3321428571,0.0003165009
388,0.0013277005,0.3296296296,0.0004376494
384,0.0022524641,0.3286111111,0.0007401847
308,0.0008929539,0.3666666667,0.0003274164
259,0.0014605673,0.4648148148,0.0006788933
93,0.0000654475,1.0000000000,0.0000654475
379,0.0019121889,0.2974206349,0.0005687244
336,0.0011414683,0.3240740741,0.0003699203
326,0.0015707711,0.4833333333,0.0007592060
311,0.0011422200,0.3843750000,0.0004390408
215,0.0003180229,0.1250000000,0.0000397529
214,0.0007774552,0.5277777778,0.0004103236
328,0.0015246628,0.4241496599,0.0006466852
164,0.0001187917,1.0000000000,0.0001187917
71,0.0001741164,0.4444444444,0.0000773851
148,0.0002445595,0.4000000000,0.0000978238
273,0.0005864635,0.1666666667,0.0000977439
241,0.0003435745,0.6666666667,0.0002290497
469,0.0027805189,0.3988095238,0.0011088974
429,0.0022645628,0.3795634921,0.0008595454
408,0.0002442047,0.4375000000,0.0001068395
342,0.0008984729,0.2091269841,0.0001878949
301,0.0017232704,0.3392857143,0.0005846810
297,0.0002227801,0.1666666667,0.0000371300
268,0.0004108120,0.2708333333,0.0001112616
448,0.0010978810,0.3483333333,0.0003824285
107,0.0003108027,0.3333333333,0.0001036009
240,0.0003885410,0.2250000000,0.0000874217
229,0.0013731438,0.1666666667,0.0002288573
285,0.0009214418,0.3309523810,0.0003049534
112,0.0003436821,0.0000000000,0.0000000000
211,0.0011640063,0.2583333333,0.0003007016
200,0.0006380163,0.4166666667,0.0002658401
59,0.0002462718,0.5000000000,0.0001231359
510,0.0006660014,0.2288961039,0.0001524451
424,0.0022194164,0.3529761905,0.0007834011
315,0.0010066170,0.2904761905,0.0002923983
220,0.0006851864,0.3333333333,0.0002283955
218,0.0014050628,0.4947916667,0.0006952134
199,0.0001662187,0.5000000000,0.0000831093
507,0.0007539183,0.2226631393,0.0001678698
496,0.0010347257,0.2453072391,0.0002538257
400,0.0011275453,0.3403017617,0.0003837057
372,0.0005839689,0.2976190476,0.0001738003
355,0.0014484207,0.1447845805,0.0002097090
101,0.0002843049,0.6666666667,0.0001895366
57,0.0001064431,1.0000000000,0.0001064431
338,0.0006310921,0.3333333333,0.0002103640
318,0.0005524455,0.2904761905,0.0001604723
302,0.0017926205,0.3027777778,0.0005427657
286,0.0009140011,0.5047619048,0.0004613530
251,0.0013674085,0.5666666667,0.0007748648
232,0.0010580464,0.4027777778,0.0004261576
206,0.0005209677,0.6666666667,0.0003473118
105,0.0002311218,0.2500000000,0.0000577804
150,0.0003312314,0.5000000000,0.0001656157
335,0.0004483816,0.4321428571,0.0001937649
157,0.0002789165,0.2666666667,0.0000743777
235,0.0001782863,0.5000000000,0.0000891431
212,0.0007029992,0.4500000000,0.0003163496
106,0.0001828584,0.0000000000,0.0000000000
79,0.0000929643,0.5000000000,0.0000464821
296,0.0008221986,0.7083333333,0.0005823906
284,0.0006954850,0.4404761905,0.0003063446
225,0.0001330765,0.2500000000,0.0000332691
195,0.0001668884,0.3333333333,0.0000556295
165,0.0002925372,0.7500000000,0.0002194029
265,0.0005468013,0.6000000000,0.0003280808
256,0.0014185869,0.5595238095,0.0007937331
156,0.0001362853,0.2500000000,0.0000340713
121,0.0000000000,0.0000000000,0.0000000000
144,0.0005241626,0.3166666667,0.0001659848
279,0.0014103293,0.3601851852,0.0005079797
269,0.0005479505,0.5833333333,0.0003196378
201,0.0012968672,0.5571428571,0.0007225403
154,0.0003416213,0.4166666667,0.0001423422
75,0.0002499054,0.5000000000,0.0001249527
