Node,Betweenness,BridgingCoefficient,BridgingCentrality
2773,0.0017639277,0.3611111111,0.0006369739
2774,0.0044082250,0.4166666667,0.0018367604
2775,0.0064559642,0.2777777778,0.0017933234
3604,0.0039249653,0.3750000000,0.0014718620
3605,0.0006915406,0.3055555556,0.0002113041
3606,0.0010889560,0.3125000000,0.0003402987
770,0.0030993851,0.3333333333,0.0010331284
771,0.0009134461,0.6666666667,0.0006089641
772,0.0020374491,0.6111111111,0.0012451078
38,0.0008099486,0.3333333333,0.0002699829
39,0.0011253580,0.3333333333,0.0003751193
2096,0.0013576887,0.3055555556,0.0004148493
2097,0.0011004562,0.3333333333,0.0003668187
2098,0.0033663174,0.3888888889,0.0013091234
948,0.0013220350,0.3333333333,0.0004406783
949,0.0032026592,0.3888888889,0.0012454786
2148,0.0058759792,0.3333333333,0.0019586597
2149,0.0023424784,0.2916666667,0.0006832229
2150,0.0031694465,0.2777777778,0.0008804018
72,0.0003809617,0.3888888889,0.0001481518
73,0.0021205289,0.3333333333,0.0007068430
74,0.0005192526,0.3333333333,0.0001730842
1043,0.0032501788,0.3888888889,0.0012639584
1044,0.0001879964,0.3333333333,0.0000626655
1045,0.0002078815,0.3888888889,0.0000808428
1172,0.0021933007,0.4166666667,0.0009138753
195,0.0007911528,0.4444444444,0.0003516235
578,0.0013752360,0.3333333333,0.0004584120
579,0.0034047080,0.3888888889,0.0013240531
580,0.0009000568,0.3888888889,0.0003500221
509,0.0029928209,0.3333333333,0.0009976070
2428,0.0010967365,0.3750000000,0.0004112762
2429,0.0004023686,0.3055555556,0.0001229460
2430,0.0019753973,0.3055555556,0.0006035936
2424,0.0044865358,0.4444444444,0.0019940159
2425,0.0011695967,0.4444444444,0.0005198208
2426,0.0012390773,0.3888888889,0.0004818634
507,0.0023427057,0.3333333333,0.0007809019
508,0.0020593063,0.3333333333,0.0006864354
2290,0.0005131280,0.4166666667,0.0002138033
2291,0.0011409114,0.4166666667,0.0004753797
2292,0.0013281907,0.4166666667,0.0005534128
1782,0.0063893380,0.3750000000,0.0023960018
1784,0.0050648966,0.4444444444,0.0022510652
2849,0.0004959997,0.3333333333,0.0001653332
2850,0.0028540154,0.3333333333,0.0009513385
2851,0.0025159323,0.3888888889,0.0009784181
1032,0.0043807912,0.2500000000,0.0010951978
290,0.0018659890,0.3333333333,0.0006219963
459,0.0010906416,0.3333333333,0.0003635472
460,0.0007462000,0.6666666667,0.0004974667
461,0.0002572838,0.8333333333,0.0002144031
3546,0.0078327088,0.2166666667,0.0016970869
3547,0.0027435070,0.2611111111,0.0007163602
3706,0.0003055940,0.2916666667,0.0000891316
3707,0.0020204602,0.3611111111,0.0007296106
3708,0.0019460111,0.3958333333,0.0007702960
197,0.0016431751,0.4444444444,0.0007303000
3118,0.0030963464,0.3066666667,0.0009495462
3119,0.0038449725,0.2888888889,0.0011107698
3120,0.0012906671,0.3333333333,0.0004302224
121,0.0007325957,0.4444444444,0.0003255981
2370,0.0078183760,0.3055555556,0.0023889482
556,0.0010293347,0.3333333333,0.0003431116
1380,0.0044729298,0.3750000000,0.0016773487
1381,0.0010607627,0.3541666667,0.0003756868
1382,0.0002827973,0.3333333333,0.0000942658
651,0.0006078837,0.4444444444,0.0002701705
681,0.0004996218,0.5000000000,0.0002498109
4158,0.0002868093,0.3333333333,0.0000956031
4159,0.0003091385,0.3333333333,0.0001030462
4160,0.0036025312,0.3666666667,0.0013209281
642,0.0010636762,0.3611111111,0.0003841053
2128,0.0044403477,0.3333333333,0.0014801159
2129,0.0004941279,0.3333333333,0.0001647093
2130,0.0034657873,0.3888888889,0.0013478062
2627,0.0017345686,0.3888888889,0.0006745544
2628,0.0017533743,0.3888888889,0.0006818678
2629,0.0011586187,0.3333333333,0.0003862062
1500,0.0003781337,0.5000000000,0.0001890669
1501,0.0018078313,0.5000000000,0.0009039156
1502,0.0014329964,0.4444444444,0.0006368873
787,0.0039547184,0.3611111111,0.0014280928
788,0.0006282050,0.3333333333,0.0002094017
789,0.0011759621,0.4166666667,0.0004899842
1229,0.0033980985,0.3611111111,0.0012270911
1230,0.0016919498,0.3888888889,0.0006579805
1231,0.0013044096,0.3333333333,0.0004348032
3658,0.0020800757,0.3333333333,0.0006933586
3660,0.0012581509,0.3055555556,0.0003844350
4773,0.0009727814,0.3055555556,0.0002972388
4774,0.0029463401,0.3055555556,0.0009002706
4775,0.0009366664,0.3125000000,0.0002927082
4176,0.0019176973,0.3888888889,0.0007457712
4325,0.0029917648,0.3333333333,0.0009972549
4326,0.0014099305,0.3333333333,0.0004699768
4327,0.0018088603,0.3750000000,0.0006783226
3700,0.0042264340,0.3888888889,0.0016436132
3813,0.0005608682,0.3333333333,0.0001869561
3814,0.0005894984,0.3333333333,0.0001964995
3815,0.0005722335,0.3333333333,0.0001907445
3082,0.0008568496,0.3888888889,0.0003332193
4960,0.0008937051,0.3666666667,0.0003276919
4961,0.0003987246,0.3333333333,0.0001329082
4962,0.0007851186,0.3444444444,0.0002704297
1768,0.0021377839,0.3333333333,0.0007125946
4352,0.0009746398,0.3541666667,0.0003451849
4353,0.0025320865,0.3125000000,0.0007912770
3506,0.0019957223,0.3333333333,0.0006652408
3100,0.0014011329,0.3333333333,0.0004670443
3101,0.0026729137,0.3333333333,0.0008909712
3102,0.0028831575,0.3333333333,0.0009610525
715,0.0018285078,0.3333333333,0.0006095026
716,0.0006475690,0.5555555556,0.0003597605
717,0.0030430144,0.5555555556,0.0016905636
1795,0.0010844294,0.3888888889,0.0004217226
1796,0.0009996882,0.3333333333,0.0003332294
1797,0.0013495349,0.3333333333,0.0004498450
63,0.0011396418,0.3333333333,0.0003798806
483,0.0044177137,0.4444444444,0.0019634283
3023,0.0005164421,0.2916666667,0.0001506290
3024,0.0047117165,0.3611111111,0.0017014532
76,0.0018951082,0.3888888889,0.0007369865
2032,0.0047076175,0.3333333333,0.0015692058
1031,0.0036909699,0.3541666667,0.0013072185
1033,0.0001070473,1.0000000000,0.0001070473
1684,0.0082540290,0.3333333333,0.0027513430
1685,0.0013701090,0.3333333333,0.0004567030
1686,0.0018175794,0.3333333333,0.0006058598
1360,0.0029338485,0.3888888889,0.0011409411
319,0.0019491678,0.3333333333,0.0006497226
1960,0.0018820798,0.3055555556,0.0005750799
1961,0.0033192245,0.3125000000,0.0010372577
2892,0.0009550148,0.3055555556,0.0002918101
2893,0.0020215575,0.3125000000,0.0006317367
2894,0.0015131031,0.3055555556,0.0004623371
2272,0.0046299742,0.3333333333,0.0015433247
2273,0.0037242484,0.3333333333,0.0012414161
2274,0.0048354825,0.3333333333,0.0016118275
2661,0.0016463810,0.3055555556,0.0005030609
2662,0.0016477638,0.3055555556,0.0005034834
2663,0.0019935702,0.3055555556,0.0006091464
555,0.0020351626,0.3333333333,0.0006783875
1243,0.0054689794,0.4166666667,0.0022787414
1988,0.0057452438,0.3055555556,0.0017554912
1989,0.0005769492,0.3055555556,0.0001762900
1990,0.0016256517,0.3055555556,0.0004967269
1641,0.0019988980,0.3888888889,0.0007773492
4602,0.0018533999,0.3625000000,0.0006718575
4603,0.0045533644,0.3750000000,0.0017075116
4605,0.0021396126,0.4166666667,0.0008915053
844,0.0022600739,0.3333333333,0.0007533580
1481,0.0031867021,0.4166666667,0.0013277926
1482,0.0007842780,0.3611111111,0.0002832115
169,0.0003229066,0.3888888889,0.0001255748
327,0.0022736215,0.4444444444,0.0010104985
328,0.0019897725,0.4444444444,0.0008843434
329,0.0010937213,0.3888888889,0.0004253360
2378,0.0070984070,0.3055555556,0.0021689577
2379,0.0009073363,0.3333333333,0.0003024454
2380,0.0030049183,0.3888888889,0.0011685793
254,0.0030540940,0.3333333333,0.0010180313
2280,0.0032075608,0.3333333333,0.0010691869
2281,0.0063801152,0.3333333333,0.0021267051
2282,0.0029099998,0.3333333333,0.0009699999
2558,0.0046661679,0.3333333333,0.0015553893
2866,0.0013249114,1.0000000000,0.0013249114
2867,0.0018708887,0.5833333333,0.0010913517
2868,0.0010684446,0.6111111111,0.0006529383
1545,0.0029513856,0.3611111111,0.0010657781
1547,0.0007764537,0.3333333333,0.0002588179
2476,0.0034127326,0.5208333333,0.0017774649
2477,0.0013201421,0.6250000000,0.0008250888
2478,0.0027822904,0.3333333333,0.0009274301
1150,0.0013572827,0.3333333333,0.0004524276
1622,0.0030062482,0.3055555556,0.0009185758
1623,0.0026319161,0.3055555556,0.0008041966
1624,0.0002456501,0.3333333333,0.0000818834
189,0.0004925779,0.3888888889,0.0001915581
191,0.0017232485,0.3333333333,0.0005744162
2137,0.0048004244,0.3333333333,0.0016001415
2139,0.0038868501,0.3055555556,0.0011876486
2814,0.0041988310,0.3333333333,0.0013996103
2815,0.0025101898,0.3611111111,0.0009064574
2816,0.0029879184,0.3666666667,0.0010955701
2070,0.0006657557,0.3333333333,0.0002219186
2071,0.0069103726,0.5208333333,0.0035991524
2072,0.0028835039,0.5277777778,0.0015218493
523,0.0004289661,0.3888888889,0.0001668201
875,0.0033798814,0.3333333333,0.0011266271
876,0.0007116823,0.3333333333,0.0002372274
877,0.0009641927,0.3333333333,0.0003213976
82,0.0020243631,0.3888888889,0.0007872523
270,0.0008104442,0.4166666667,0.0003376851
271,0.0027437255,0.4444444444,0.0012194336
272,0.0001124230,0.5000000000,0.0000562115
3626,0.0009721156,0.3333333333,0.0003240385
3627,0.0011413159,0.3125000000,0.0003566612
3628,0.0025182572,0.2777777778,0.0006995159
2683,0.0024581676,0.3888888889,0.0009559541
4057,0.0014595070,0.3888888889,0.0005675860
4058,0.0015076836,0.3333333333,0.0005025612
4059,0.0002883399,0.3055555556,0.0000881039
1411,0.0024528098,0.4444444444,0.0010901377
1518,0.0093233580,0.3444444444,0.0032113789
1519,0.0008826652,0.4166666667,0.0003677772
1520,0.0031298248,0.4444444444,0.0013910333
1821,0.0039408959,0.3888888889,0.0015325706
1822,0.0014810420,0.3333333333,0.0004936807
2752,0.0069344715,0.4444444444,0.0030819873
2751,0.0028161119,0.4166666667,0.0011733800
1972,0.0021158969,0.3611111111,0.0007640739
1973,0.0018223675,0.3333333333,0.0006074558
1974,0.0049077315,0.3541666667,0.0017381549
1079,0.0012715656,0.3333333333,0.0004238552
1154,0.0017878330,0.3888888889,0.0006952684
643,0.0017887913,0.2916666667,0.0005217308
644,0.0025040129,0.3888888889,0.0009737828
1128,0.0020590486,0.3055555556,0.0006291537
1129,0.0026904574,0.3055555556,0.0008220842
1130,0.0014712163,0.3333333333,0.0004904054
3204,0.0013575465,0.4166666667,0.0005656444
3205,0.0031016135,0.2916666667,0.0009046373
3206,0.0013680632,0.5000000000,0.0006840316
2240,0.0006098280,0.3333333333,0.0002032760
2241,0.0021295041,0.3888888889,0.0008281405
2242,0.0015281680,0.3888888889,0.0005942876
2018,0.0027403003,0.3333333333,0.0009134334
1787,0.0032366178,0.4444444444,0.0014384968
3674,0.0042363860,0.3125000000,0.0013238706
3675,0.0007491248,0.3333333333,0.0002497083
3676,0.0031355187,0.3611111111,0.0011322706
2215,0.0012311467,0.2916666667,0.0003590844
2216,0.0004789019,0.4166666667,0.0001995425
2217,0.0030890604,0.4444444444,0.0013729157
2930,0.0044813799,0.3666666667,0.0016431726
806,0.0005846252,0.3333333333,0.0001948751
807,0.0024288129,0.3333333333,0.0008096043
808,0.0009721800,0.3333333333,0.0003240600
2052,0.0028768130,0.3333333333,0.0009589377
2053,0.0012398938,0.3055555556,0.0003788564
325,0.0020268849,0.3333333333,0.0006756283
2054,0.0008796088,0.3333333333,0.0002932029
1207,0.0054474731,0.3888888889,0.0021184618
1208,0.0014242576,0.3333333333,0.0004747525
1209,0.0018847266,0.3055555556,0.0005758887
906,0.0020010828,0.3333333333,0.0006670276
907,0.0005626801,0.3333333333,0.0001875600
908,0.0058147987,0.4791666667,0.0027862577
2185,0.0060955337,0.3333333333,0.0020318446
2186,0.0005575939,0.3888888889,0.0002168421
2187,0.0005533407,0.3333333333,0.0001844469
1233,0.0018357718,0.3888888889,0.0007139113
2535,0.0024504785,0.2916666667,0.0007147229
2536,0.0060589851,0.3055555556,0.0018513565
2537,0.0035125398,0.3333333333,0.0011708466
3363,0.0029021491,0.3611111111,0.0010479983
1254,0.0009515001,0.3333333333,0.0003171667
1255,0.0046401256,0.3333333333,0.0015467085
1256,0.0008624780,0.3333333333,0.0002874927
1258,0.0047252876,0.3888888889,0.0018376119
1509,0.0028142146,0.3888888889,0.0010944168
3362,0.0035693524,0.3611111111,0.0012889328
669,0.0008601570,0.3333333333,0.0002867190
670,0.0004040523,0.3333333333,0.0001346841
250,0.0009958425,0.3333333333,0.0003319475
251,0.0029143935,0.3333333333,0.0009714645
252,0.0009417028,0.3333333333,0.0003139009
697,0.0007277297,0.6111111111,0.0004447237
698,0.0008878357,0.3888888889,0.0003452694
3041,0.0019017578,0.3611111111,0.0006867459
3042,0.0055388146,0.3500000000,0.0019385851
3043,0.0024532131,0.2888888889,0.0007087060
1709,0.0013317428,0.3888888889,0.0005179000
1710,0.0007882048,0.3888888889,0.0003065241
1711,0.0010403494,0.4166666667,0.0004334789
4377,0.0031523068,0.3125000000,0.0009850959
4378,0.0023392551,0.3055555556,0.0007147724
4379,0.0020082597,0.3055555556,0.0006136349
4435,0.0023262538,0.3055555556,0.0007107998
4436,0.0010709895,0.3333333333,0.0003569965
2143,0.0009017252,0.2500000000,0.0002254313
4437,0.0015621212,0.3333333333,0.0005207071
4287,0.0047574102,0.3333333333,0.0015858034
4288,0.0018461297,0.3611111111,0.0006666580
4289,0.0013494316,0.3333333333,0.0004498105
3453,0.0033961827,0.4444444444,0.0015094146
242,0.0027789585,0.3333333333,0.0009263195
1494,0.0013024292,0.3333333333,0.0004341431
1495,0.0009734242,0.3333333333,0.0003244747
1496,0.0030143948,0.3500000000,0.0010550382
1366,0.0015279069,0.3333333333,0.0005093023
1367,0.0021009571,0.3333333333,0.0007003190
1368,0.0006252698,0.3333333333,0.0002084233
1102,0.0025574635,0.3888888889,0.0009945691
1103,0.0010562532,0.3333333333,0.0003520844
1104,0.0021529608,0.3333333333,0.0007176536
164,0.0026189423,0.3333333333,0.0008729808
166,0.0000975900,0.3333333333,0.0000325300
78,0.0003480050,0.3333333333,0.0001160017
954,0.0008908713,0.3333333333,0.0002969571
34,0.0008807254,0.3888888889,0.0003425043
35,0.0005668455,0.3888888889,0.0002204399
36,0.0010178716,0.3333333333,0.0003392905
729,0.0007396349,0.3333333333,0.0002465450
731,0.0028447461,0.4166666667,0.0011853109
730,0.0019741991,0.4444444444,0.0008774218
1289,0.0008567103,0.4444444444,0.0003807601
1290,0.0016130706,0.3888888889,0.0006273052
1291,0.0019231118,0.3333333333,0.0006410373
295,0.0006886506,0.4166666667,0.0002869378
194,0.0015798198,0.3333333333,0.0005266066
1829,0.0011114141,0.3333333333,0.0003704714
1831,0.0019800123,0.4000000000,0.0007920049
521,0.0008544372,0.3333333333,0.0002848124
522,0.0011966539,0.3888888889,0.0004653654
317,0.0009900004,0.3888888889,0.0003850002
318,0.0017842198,0.3333333333,0.0005947399
752,0.0014826204,0.3888888889,0.0005765746
1810,0.0010103017,0.3611111111,0.0003648312
1811,0.0003033414,0.3611111111,0.0001095400
1280,0.0026145997,0.3333333333,0.0008715332
1614,0.0044602998,0.3611111111,0.0016106638
919,0.0018923156,0.3333333333,0.0006307719
921,0.0001676194,0.2916666667,0.0000488890
920,0.0037238186,0.3750000000,0.0013964320
85,0.0020962576,0.3333333333,0.0006987525
86,0.0002934189,0.3333333333,0.0000978063
87,0.0003488427,0.3888888889,0.0001356611
436,0.0014175249,0.3888888889,0.0005512597
437,0.0004192830,0.3888888889,0.0001630545
438,0.0012302039,0.3333333333,0.0004100680
1465,0.0031107659,0.3333333333,0.0010369220
1466,0.0007308133,0.3333333333,0.0002436044
1467,0.0015122354,0.3888888889,0.0005880916
50,0.0009974673,0.3888888889,0.0003879039
51,0.0007304528,0.3333333333,0.0002434843
52,0.0010178612,0.3333333333,0.0003392871
132,0.0015203565,0.3333333333,0.0005067855
133,0.0006676508,0.3333333333,0.0002225503
134,0.0003234720,0.3333333333,0.0001078240
4487,0.0031641605,0.3611111111,0.0011426135
4488,0.0014522944,0.3888888889,0.0005647812
4489,0.0004796015,0.3333333333,0.0001598672
1555,0.0009960944,0.3333333333,0.0003320315
2524,0.0035531503,0.3888888889,0.0013817807
1827,0.0016393378,0.3333333333,0.0005464459
2924,0.0017579086,0.3055555556,0.0005371387
2925,0.0060302853,0.2777777778,0.0016750793
1714,0.0008612172,0.3333333333,0.0002870724
1772,0.0015112367,0.3055555556,0.0004617668
1773,0.0017935364,0.3055555556,0.0005480250
1774,0.0021004471,0.3333333333,0.0007001490
553,0.0021956894,0.4444444444,0.0009758619
1363,0.0016871515,0.5555555556,0.0009373064
1158,0.0046556080,0.3833333333,0.0017846497
1159,0.0022441022,0.3166666667,0.0007106324
1160,0.0037098523,0.3611111111,0.0013396689
687,0.0023038671,0.3888888889,0.0008959483
688,0.0040789525,0.3333333333,0.0013596508
689,0.0006088900,0.3333333333,0.0002029633
624,0.0024049348,0.3333333333,0.0008016449
625,0.0005586118,0.3888888889,0.0002172379
626,0.0018741130,0.3888888889,0.0007288217
699,0.0016178415,0.3888888889,0.0006291606
1319,0.0012426391,0.3333333333,0.0004142130
1320,0.0019922646,0.3333333333,0.0006640882
1321,0.0012627355,0.3333333333,0.0004209118
188,0.0033779912,0.3888888889,0.0013136632
539,0.0008594381,0.3888888889,0.0003342259
540,0.0011944403,0.3888888889,0.0004645046
558,0.0016168233,0.4166666667,0.0006736764
559,0.0002515568,0.6666666667,0.0001677045
560,0.0024928378,0.4444444444,0.0011079279
846,0.0021101899,0.3888888889,0.0008206294
847,0.0003579657,0.4166666667,0.0001491524
848,0.0039876610,0.5000000000,0.0019938305
162,0.0026353892,0.3333333333,0.0008784631
163,0.0004737741,0.3333333333,0.0001579247
630,0.0006706195,0.4166666667,0.0002794248
632,0.0016086296,0.4444444444,0.0007149465
631,0.0006628478,0.5000000000,0.0003314239
2248,0.0020957793,0.3541666667,0.0007422552
2249,0.0011040964,0.4444444444,0.0004907095
2250,0.0010856791,0.3611111111,0.0003920508
402,0.0018041671,0.3333333333,0.0006013890
404,0.0032664118,0.3333333333,0.0010888039
2359,0.0071229123,0.5666666667,0.0040363170
2360,0.0014007970,0.5666666667,0.0007937850
2361,0.0028247077,0.5111111111,0.0014437395
1757,0.0010752100,0.3333333333,0.0003584033
3405,0.0013271562,0.3888888889,0.0005161163
3406,0.0030445429,0.3333333333,0.0010148476
3407,0.0009852505,0.3333333333,0.0003284168
2023,0.0048340087,0.3611111111,0.0017456143
3051,0.0031483464,0.3750000000,0.0011806299
1950,0.0019554752,0.3055555556,0.0005975063
1540,0.0030794702,0.2777777778,0.0008554084
1541,0.0016605129,0.3333333333,0.0005535043
1542,0.0018793466,0.2916666667,0.0005481428
1805,0.0002424888,0.6111111111,0.0001481876
360,0.0023365209,0.3333333333,0.0007788403
361,0.0021767079,0.3333333333,0.0007255693
362,0.0007540617,0.3333333333,0.0002513539
656,0.0017306937,0.4166666667,0.0007211224
657,0.0004916334,0.4583333333,0.0002253320
658,0.0003871857,0.4166666667,0.0001613274
3462,0.0017833302,0.3333333333,0.0005944434
3599,0.0017713162,0.3055555556,0.0005412355
4351,0.0025559648,0.2888888889,0.0007383898
477,0.0047304664,0.5416666667,0.0025623360
478,0.0004282782,0.5833333333,0.0002498289
479,0.0003137647,0.6666666667,0.0002091764
2770,0.0015732366,0.3055555556,0.0004807112
2771,0.0009541323,0.3333333333,0.0003180441
2772,0.0064763910,0.3750000000,0.0024286466
2004,0.0041809488,0.2916666667,0.0012194434
2138,0.0026400646,0.3055555556,0.0008066864
3513,0.0039226475,0.4166666667,0.0016344365
3601,0.0014378273,0.3611111111,0.0005192154
3602,0.0007902829,0.3888888889,0.0003073322
3603,0.0003768413,0.3888888889,0.0001465494
1696,0.0014184496,0.4444444444,0.0006304220
768,0.0032179395,0.3333333333,0.0010726465
769,0.0049009384,0.3333333333,0.0016336461
1946,0.0022203201,0.3333333333,0.0007401067
2094,0.0011489194,0.3611111111,0.0004148876
2095,0.0035042355,0.3611111111,0.0012654184
945,0.0012329432,0.3888888889,0.0004794779
947,0.0004777283,0.3333333333,0.0001592428
946,0.0037132442,0.3888888889,0.0014440394
1581,0.0019712946,0.3888888889,0.0007666146
2145,0.0060844100,0.5277777778,0.0032112164
2146,0.0011443355,0.5555555556,0.0006357420
2147,0.0025928106,0.3333333333,0.0008642702
69,0.0001012045,0.4166666667,0.0000421685
70,0.0016261477,0.4444444444,0.0007227323
71,0.0006535880,0.4444444444,0.0002904835
1041,0.0032016598,0.4166666667,0.0013340249
1042,0.0002461793,0.4444444444,0.0001094130
193,0.0011997274,0.3888888889,0.0004665607
575,0.0013472489,0.3888888889,0.0005239301
576,0.0029984745,0.3888888889,0.0011660734
577,0.0011439754,0.3888888889,0.0004448793
506,0.0028586655,0.3888888889,0.0011117032
1182,0.0007053701,0.4166666667,0.0002939042
2421,0.0045435457,0.3055555556,0.0013883056
2422,0.0012700837,0.3333333333,0.0004233612
2423,0.0017003020,0.3750000000,0.0006376133
504,0.0026319515,0.3888888889,0.0010235367
505,0.0022877166,0.3888888889,0.0008896676
2288,0.0009890497,0.3333333333,0.0003296832
2289,0.0011759252,0.3333333333,0.0003919751
1190,0.0014720883,0.3055555556,0.0004498048
1780,0.0107975157,0.2708333333,0.0029243272
1781,0.0062109486,0.2500000000,0.0015527372
1783,0.0063338585,0.4166666667,0.0026391077
2847,0.0026905779,0.5277777778,0.0014200272
2848,0.0030740865,0.5277777778,0.0016224346
1029,0.0058201100,0.4583333333,0.0026675504
287,0.0019535707,0.3333333333,0.0006511902
288,0.0013355924,0.3333333333,0.0004451975
289,0.0021395469,0.3333333333,0.0007131823
456,0.0015932154,0.3333333333,0.0005310718
457,0.0032641022,0.3333333333,0.0010880341
458,0.0001397918,0.3333333333,0.0000465973
3543,0.0077588235,0.3166666667,0.0024569608
3544,0.0018576114,0.3416666667,0.0006346839
3545,0.0014110165,0.2900000000,0.0004091948
3704,0.0017844741,0.3611111111,0.0006443934
3705,0.0025179928,0.3541666667,0.0008917891
1242,0.0011731821,0.3750000000,0.0004399433
1056,0.0012699307,0.3333333333,0.0004233102
3115,0.0018571353,0.3333333333,0.0006190451
3116,0.0046823065,0.3333333333,0.0015607688
3117,0.0028322394,0.2888888889,0.0008182025
118,0.0006774295,0.5555555556,0.0003763497
120,0.0011001126,0.3333333333,0.0003667042
2367,0.0062007395,0.3055555556,0.0018946704
2368,0.0031697219,0.3333333333,0.0010565740
2369,0.0038943972,0.3055555556,0.0011899547
554,0.0028433187,0.3888888889,0.0011057350
1030,0.0034011988,0.4166666667,0.0014171662
1377,0.0013357632,0.3611111111,0.0004823589
1378,0.0010682229,0.3611111111,0.0003857472
1379,0.0000533381,0.3333333333,0.0000177794
42,0.0012898564,0.3333333333,0.0004299521
648,0.0005327208,0.4166666667,0.0002219670
649,0.0011239760,0.5000000000,0.0005619880
650,0.0019562776,0.5000000000,0.0009781388
4155,0.0002460817,0.3055555556,0.0000751916
4156,0.0003548816,0.3055555556,0.0001084360
4157,0.0003264540,0.3055555556,0.0000997498
182,0.0030309410,0.4444444444,0.0013470849
4150,0.0037943437,0.2916666667,0.0011066836
639,0.0002318998,0.3333333333,0.0000772999
640,0.0023893771,0.3750000000,0.0008960164
641,0.0023083102,0.3611111111,0.0008335565
2125,0.0048020723,0.2777777778,0.0013339090
2126,0.0014920804,0.3055555556,0.0004559135
2127,0.0032799159,0.3333333333,0.0010933053
2624,0.0012921376,0.3055555556,0.0003948198
2625,0.0017648699,0.2250000000,0.0003970957
2626,0.0015847359,0.3444444444,0.0005458535
1498,0.0015312298,0.3500000000,0.0005359304
1499,0.0019842083,0.3500000000,0.0006944729
784,0.0016850890,0.3333333333,0.0005616963
785,0.0019980566,0.3750000000,0.0007492712
786,0.0007992886,0.3611111111,0.0002886320
1226,0.0043459382,0.3750000000,0.0016297268
1227,0.0009007599,0.3750000000,0.0003377850
1228,0.0037895860,0.3611111111,0.0013684616
3655,0.0020077411,0.3333333333,0.0006692470
3656,0.0019132510,0.3333333333,0.0006377503
3657,0.0008276669,0.3333333333,0.0002758890
3659,0.0029261092,0.3333333333,0.0009753697
1007,0.0021948151,0.3888888889,0.0008535392
4771,0.0036962907,0.3888888889,0.0014374464
4772,0.0013379427,0.3750000000,0.0005017285
2041,0.0021931391,0.3055555556,0.0006701258
4173,0.0019261791,0.3333333333,0.0006420597
4174,0.0009553617,0.3888888889,0.0003715295
4175,0.0010454292,0.3888888889,0.0004065558
4322,0.0034505868,0.3055555556,0.0010543460
4323,0.0017918370,0.3333333333,0.0005972790
4324,0.0006797054,0.3333333333,0.0002265685
2541,0.0009718559,0.3888888889,0.0003779439
3697,0.0070185368,0.3333333333,0.0023395123
3698,0.0013867823,0.3333333333,0.0004622608
3699,0.0041543744,0.3888888889,0.0016155900
3810,0.0008592305,0.3333333333,0.0002864102
3811,0.0007944368,0.3333333333,0.0002648123
3812,0.0007327905,0.3333333333,0.0002442635
3079,0.0004917935,0.3500000000,0.0001721277
3080,0.0034987676,0.4000000000,0.0013995070
3081,0.0016349490,0.4444444444,0.0007266440
1933,0.0008366626,0.4444444444,0.0003718500
4957,0.0008242704,0.3750000000,0.0003091014
4958,0.0004650902,0.4166666667,0.0001937876
4959,0.0009363240,0.3611111111,0.0003381170
1765,0.0020200896,0.5555555556,0.0011222720
1766,0.0010647775,0.5555555556,0.0005915431
1767,0.0011246236,0.3333333333,0.0003748745
183,0.0001738963,0.4166666667,0.0000724568
2084,0.0038623034,0.3541666667,0.0013678991
4350,0.0014285999,0.2888888889,0.0004127066
2590,0.0043469600,0.3055555556,0.0013282378
3887,0.0049594985,0.3750000000,0.0018598119
3503,0.0006534105,0.3888888889,0.0002541041
3504,0.0033077401,0.3333333333,0.0011025800
3505,0.0013489095,0.3333333333,0.0004496365
3097,0.0012367168,0.2888888889,0.0003572737
3098,0.0025789734,0.2888888889,0.0007450368
3099,0.0032757614,0.2888888889,0.0009463311
712,0.0026062246,0.3888888889,0.0010135318
713,0.0005170556,0.3888888889,0.0002010772
714,0.0026769330,0.3888888889,0.0010410295
1792,0.0005862520,0.4166666667,0.0002442717
1793,0.0023809852,0.4444444444,0.0010582156
1794,0.0020978190,0.3888888889,0.0008158185
60,0.0010727066,0.4444444444,0.0004767585
61,0.0005523502,0.4444444444,0.0002454890
62,0.0011490034,0.3888888889,0.0004468347
481,0.0004281415,0.4166666667,0.0001783923
482,0.0002735370,0.5000000000,0.0001367685
3021,0.0043848536,0.4166666667,0.0018270223
3022,0.0009296006,0.3541666667,0.0003292335
719,0.0011083548,0.3888888889,0.0004310269
1244,0.0014322534,0.4444444444,0.0006365571
2029,0.0039204759,0.3333333333,0.0013068253
2030,0.0002005077,0.2916666667,0.0000584814
2031,0.0039560070,0.3541666667,0.0014010858
1028,0.0021954174,0.4166666667,0.0009147572
1681,0.0050755628,0.2777777778,0.0014098785
1682,0.0041733826,0.3055555556,0.0012752002
1683,0.0015388012,0.3333333333,0.0005129337
156,0.0041318019,0.3333333333,0.0013772673
1357,0.0021540758,0.4166666667,0.0008975316
1358,0.0033453903,0.4444444444,0.0014868401
1359,0.0015618475,0.3888888889,0.0006073851
316,0.0024480083,0.3888888889,0.0009520032
1957,0.0017168808,0.3055555556,0.0005246025
1958,0.0023819944,0.3541666667,0.0008436230
1959,0.0027650964,0.3055555556,0.0008448906
2889,0.0008143737,0.2777777778,0.0002262149
2890,0.0002659982,0.3541666667,0.0000942077
2891,0.0024181445,0.3055555556,0.0007388775
2580,0.0014837040,0.3125000000,0.0004636575
2269,0.0039222325,0.3333333333,0.0013074108
