Node,Authority
3389,0.0148225569
3532,0.0026329265
4997,0.0036881752
6234,0.0027830877
7023,0.0070699344
9592,0.0000000000
9891,0.0000000000
9998,0.0000000000
56,0.0176823555
1809,0.0238442582
1858,0.0093543426
2094,0.0079965554
3453,0.0130115107
3725,0.0198356321
3808,0.0270331729
4780,0.0057094085
5148,0.0094238968
7143,0.0068669917
7778,0.0038186536
9506,0.0005537259
9667,0.0000000000
57,0.0229846873
1142,0.0138309928
1461,0.0082145581
2535,0.0147627627
2820,0.0204015166
2897,0.0029617932
3135,0.0051424116
4686,0.0123724874
6092,0.0098442812
6163,0.0027350926
6855,0.0071828313
7029,0.0068084689
8055,0.0007523516
9543,0.0000000000
9880,0.0000000000
1241,0.0126639523
2104,0.0197265798
2137,0.0111715629
2457,0.0209764227
4195,0.0109909822
4768,0.0137200472
4915,0.0109715975
6770,0.0081597767
6809,0.0145004393
8065,0.0028556455
8122,0.0049806044
8630,0.0029214782
9981,0.0000000000
59,0.0038812361
2029,0.0071338218
2331,0.0158322508
5047,0.0042048718
5072,0.0068586840
9354,0.0000000000
60,0.0144475059
416,0.0224330813
585,0.0186660724
645,0.0115499974
2384,0.0212325094
3390,0.0149815055
6970,0.0025196530
8676,0.0037605216
8917,0.0019795120
9019,0.0017724083
9281,0.0000000000
9481,0.0000000000
9712,0.0000000000
61,0.0068095870
1492,0.0162439569
2066,0.0148002195
3493,0.0094139700
3684,0.0037707849
4757,0.0158779369
5127,0.0065996188
9431,0.0000000000
62,0.0059110980
2759,0.0185932700
4990,0.0020802773
5089,0.0205909304
7694,0.0109303467
63,0.0155462927
312,0.0050986292
889,0.0090600550
2015,0.0081515231
2482,0.0073946597
3187,0.0029617404
3315,0.0108238604
8868,0.0000000000
9139,0.0017783236
9143,0.0000000000
9153,0.0015022219
9594,0.0000000000
64,0.0043115183
2936,0.0142204251
3512,0.0032082954
6899,0.0000000000
8289,0.0015234839
65,0.0075308549
4476,0.0220704094
4583,0.0053300630
7447,0.0028469692
7608,0.0026634679
8421,0.0058120892
66,0.0119629374
1514,0.0118073485
2056,0.0086843675
2565,0.0199357194
2977,0.0083940052
3463,0.0043527694
4495,0.0130941258
5720,0.0069082115
8611,0.0014463012
9053,0.0032163909
9689,0.0000000000
67,0.0220177984
467,0.0171250885
1639,0.0151386213
1641,0.0201271112
2253,0.0194448311
3271,0.0095894614
3449,0.0111108838
4323,0.0110817242
4879,0.0062977719
5793,0.0031463722
6439,0.0051654661
7824,0.0059372951
8799,0.0000000000
8819,0.0000000000
68,0.0148192872
216,0.0118099972
1747,0.0075615336
1771,0.0094547704
2441,0.0119426093
2755,0.0129357045
4463,0.0101823895
4916,0.0034347994
5144,0.0098281143
5598,0.0114291393
6630,0.0047948461
8254,0.0046183543
69,0.0067749493
3464,0.0120277717
4127,0.0062441855
6238,0.0065099330
6794,0.0037207352
70,0.0274716442
663,0.0074065569
1843,0.0055582266
2166,0.0090517814
2987,0.0093278614
3746,0.0152335031
4272,0.0070459324
5921,0.0042234011
7418,0.0029729432
7643,0.0041585215
7686,0.0035093209
8341,0.0017653403
8733,0.0000000000
9429,0.0000000000
9868,0.0000000000
9962,0.0000000000
71,0.0181771691
1972,0.0135998354
2123,0.0038582271
2628,0.0097942592
2747,0.0041200626
3201,0.0066196840
6555,0.0018758865
7105,0.0057478908
7706,0.0026868500
7928,0.0003232209
8169,0.0045504627
8277,0.0003401314
9079,0.0000000000
9798,0.0000000000
72,0.0167335887
454,0.0054348762
1143,0.0050873409
2244,0.0113135195
2393,0.0074251405
3856,0.0180539947
6364,0.0021162603
7153,0.0039792358
7326,0.0044436283
8959,0.0000000000
9055,0.0048518215
9867,0.0016998392
9884,0.0000000000
73,0.0203949913
223,0.0158641042
703,0.0073257416
2890,0.0234400943
3959,0.0125268321
4963,0.0071973309
5263,0.0046632698
5334,0.0074591742
5900,0.0098865559
5987,0.0000000000
6350,0.0047799309
7278,0.0000000000
7378,0.0028931538
74,0.0151536632
4130,0.0083216766
4218,0.0064521340
8118,0.0138940193
9444,0.0016296985
9602,0.0000000000
9793,0.0000000000
75,0.0067466913
4161,0.0197165078
4247,0.0177370659
5314,0.0010806440
5386,0.0116184572
5637,0.0029984966
6898,0.0058148042
7031,0.0045189598
76,0.0107628746
1059,0.0137239022
1537,0.0212415749
4684,0.0003202625
5559,0.0049384826
5606,0.0133702971
6802,0.0042520973
77,0.0075872625
1425,0.0173382316
1983,0.0058495373
2146,0.0176426481
3156,0.0112109779
3338,0.0107911746
3517,0.0032307230
4294,0.0098939896
5103,0.0140641015
5276,0.0016245650
6523,0.0058972888
78,0.0143924996
762,0.0082290941
1052,0.0159647317
3706,0.0054132232
3993,0.0117156665
4006,0.0103865223
5808,0.0036296430
7775,0.0061654137
7913,0.0000000000
8242,0.0037269430
8518,0.0020065009
79,0.0093793402
2047,0.0210015168
3409,0.0046307823
3480,0.0152664937
4166,0.0109964399
5485,0.0073823869
5820,0.0101845687
6792,0.0014592236
80,0.0098508595
273,0.0124016219
3367,0.0141493581
3995,0.0074104630
4404,0.0167359546
4983,0.0020656471
8170,0.0019537695
8936,0.0036995785
9727,0.0000000000
81,0.0105048971
210,0.0091019491
439,0.0176084042
608,0.0215449799
1141,0.0198543500
1228,0.0127911234
1495,0.0119823964
1625,0.0071876143
2003,0.0099965660
2466,0.0129403553
2659,0.0043141102
2937,0.0199320928
4319,0.0132595837
5070,0.0116765574
7918,0.0040262687
82,0.0170787671
304,0.0168824732
518,0.0264133400
834,0.0090594273
1132,0.0032617574
1500,0.0087505860
2793,0.0124919526
2883,0.0165503280
3320,0.0122320637
3365,0.0106911259
4133,0.0149847641
4974,0.0040907403
5662,0.0059001800
6654,0.0030361344
8344,0.0021095855
8817,0.0067144827
9575,0.0000000000
9744,0.0000000000
83,0.0079370647
6212,0.0017238002
6975,0.0170008108
7207,0.0025758036
7613,0.0012990487
8298,0.0072056933
84,0.0110867223
2925,0.0096775505
3830,0.0118489347
4947,0.0023587252
5397,0.0113648366
5460,0.0058005090
5589,0.0041245262
5786,0.0034490315
