Node,Authority
3132,0.0000033084
3184,0.0000000000
3275,0.0000000000
3317,0.0000577661
3615,0.0004606577
3682,0.0000000000
3749,0.0000000000
4123,0.0000000000
4460,0.0000840346
4489,0.0000000000
4622,0.0000000000
4789,0.0000000000
4893,0.0000000000
44,0.0062129860
45,0.0135363116
51,0.0042905520
63,0.0112064553
67,0.0097480499
68,0.0074602283
93,0.0234586916
114,0.0078600162
121,0.0078716518
155,0.0008114634
181,0.0017508038
186,0.0098672735
204,0.0048320209
210,0.0001778918
224,0.0004741300
273,0.0004357632
283,0.0011790812
295,0.0004493386
316,0.0007863093
339,0.0024151748
345,0.0000106603
387,0.0001315665
394,0.0042195198
450,0.0034584006
464,0.0023019509
494,0.0001613682
499,0.0003406337
524,0.0035698713
536,0.0010715222
538,0.0042009142
596,0.0000355279
600,0.0002515546
615,0.0003161040
623,0.0047814059
679,0.0007104169
682,0.0001481700
685,0.0000000000
710,0.0010112072
746,0.0018742453
766,0.0000010563
858,0.0004831206
897,0.0000773502
903,0.0001629465
909,0.0000017703
936,0.0003578382
948,0.0000000000
962,0.0003456272
973,0.0007955133
1044,0.0002388902
1073,0.0004552199
1096,0.0024015929
1107,0.0007029167
1108,0.0019626317
1152,0.0003899766
1164,0.0002926175
1167,0.0000548747
1227,0.0001495343
1264,0.0000175582
1279,0.0002699728
1352,0.0000665974
1359,0.0000908896
1365,0.0000416427
1369,0.0010303209
1457,0.0003107409
1502,0.0000215508
1612,0.0000000000
1753,0.0000000000
1763,0.0000000000
1903,0.0000000000
1915,0.0003345235
1968,0.0003851947
1986,0.0002972593
2045,0.0000000000
2128,0.0000000000
2242,0.0000358628
2263,0.0021983302
2266,0.0000000000
2268,0.0001176198
2275,0.0007398711
2292,0.0000000000
2298,0.0005695614
2650,0.0000060940
2697,0.0040941931
2759,0.0041168198
2773,0.0000000000
2805,0.0000000000
2828,0.0000000000
2918,0.0000000000
2927,0.0000000000
2936,0.0000525204
2947,0.0000000000
2953,0.0000838752
2959,0.0003934525
3036,0.0000024018
3042,0.0000000000
3096,0.0000139323
3201,0.0000713982
3218,0.0000442140
3347,0.0000081690
3348,0.0000000000
3359,0.0000014855
3388,0.0000116116
3395,0.0017011039
3402,0.0000502212
3462,0.0000000000
3482,0.0000000000
3512,0.0000000000
3575,0.0000000000
3631,0.0000000000
3648,0.0000000000
3789,0.0000000000
3828,0.0012284016
3942,0.0000000000
3976,0.0000027955
4042,0.0000600090
4088,0.0000000000
4115,0.0000783711
4313,0.0000000000
4353,0.0000000000
4374,0.0000000000
4466,0.0000000000
4531,0.0000000000
4673,0.0001016792
4827,0.0000000000
4896,0.0000000000
4942,0.0000000000
18,0.0199852240
29,0.0139173263
64,0.0065496709
94,0.0190944002
130,0.0061447020
131,0.0035193403
135,0.0018680070
149,0.0007341640
164,0.0016762813
176,0.0052679278
214,0.0029415852
231,0.0010946493
259,0.0009401983
338,0.0003297066
351,0.0014929769
388,0.0004317861
418,0.0001222573
422,0.0007034589
440,0.0110389809
541,0.0031693680
570,0.0047121407
579,0.0019880970
635,0.0002264313
688,0.0050203492
718,0.0002216923
808,0.0001203979
814,0.0002421367
833,0.0002958678
839,0.0000868243
850,0.0000077563
915,0.0031720146
989,0.0024099706
1028,0.0000271837
1134,0.0003907455
1247,0.0005204459
1288,0.0000000749
1317,0.0001217629
1323,0.0001428156
1330,0.0000476608
1360,0.0010423171
1431,0.0001762918
1449,0.0001163031
1540,0.0040167065
1605,0.0000569577
1609,0.0000000000
1851,0.0000000000
1920,0.0000777006
1964,0.0019647018
2134,0.0002687772
2192,0.0000000000
2239,0.0001071471
2507,0.0000000000
2568,0.0004350600
2629,0.0000475621
2639,0.0000105057
2642,0.0002300276
2955,0.0001061762
3190,0.0000000000
3234,0.0040414373
